"MANDT","KURST","FCURR","TCURR","GDATU","UKURS","FFACT","TFACT"
"002",M,CHF,EUR,"79919894",0.61070,0,0
"002",M,CHF,EUR,"79919895",0.60820,0,0
"002",M,CHF,EUR,"79919897",0.60480,0,0
"002",M,CHF,EUR,"79928770",0.60140,0,0
"002",M,CHF,EUR,"79928771",0.59990,0,0
"002",M,CHF,EUR,"79928772",0.60000,0,0
"002",M,CHF,EUR,"79928773",0.60010,0,0
"002",M,CHF,EUR,"79928774",0.60120,0,0
"002",M,CHF,EUR,"79928775",0.60220,0,0
"002",M,CHF,EUR,"79928776",0.60230,0,0
"002",M,CHF,EUR,"79928777",0.60230,0,0
"002",M,CHF,EUR,"79928780",0.60330,0,0
"002",M,CHF,EUR,"79928781",0.60200,0,0
"002",M,CHF,EUR,"79928782",0.60130,0,0
"002",M,CHF,EUR,"79928783",0.60130,0,0
"002",M,CHF,EUR,"79928784",0.59950,0,0
"002",M,CHF,EUR,"79928785",0.59940,0,0
"002",M,CHF,EUR,"79928788",0.60420,0,0
"002",M,CHF,EUR,"79928789",0.60500,0,0
"002",M,CHF,EUR,"79928793",0.60660,0,0
"002",M,CHF,EUR,"79928794",0.60540,0,0
"002",M,CHF,EUR,"79928795",0.60450,0,0
"002",M,CHF,EUR,"79928798",0.60520,0,0
"002",M,CHF,EUR,"79928869",0.60640,0,0
"002",M,CHF,EUR,"79928870",0.60880,0,0
"002",M,CHF,EUR,"79928871",0.61200,0,0
"002",M,CHF,EUR,"79928872",0.61100,0,0
"002",M,CHF,EUR,"79928873",0.61170,0,0
"002",M,CHF,EUR,"79928874",0.61170,0,0
"002",M,CHF,EUR,"79928875",0.61220,0,0
"002",M,CHF,EUR,"79928876",0.61120,0,0
"002",M,CHF,EUR,"79928878",0.61060,0,0
"002",M,CHF,EUR,"79928879",0.61060,0,0
"002",M,CHF,EUR,"79928882",0.60990,0,0
"002",M,CHF,EUR,"79928884",0.60750,0,0
"002",M,CHF,EUR,"79928885",0.60870,0,0
"002",M,CHF,EUR,"79928886",0.60840,0,0
"002",M,CHF,EUR,"79928888",0.60710,0,0
"002",M,CHF,EUR,"79928889",0.60570,0,0
"002",M,CHF,EUR,"79928891",0.60110,0,0
"002",M,CHF,EUR,"79928892",0.59980,0,0
"002",M,CHF,EUR,"79928894",0.59730,0,0
"002",M,CHF,EUR,"79928895",0.59750,0,0
"002",M,CHF,EUR,"79928897",0.59670,0,0
"002",M,CHF,EUR,"79928898",0.59730,0,0
"002",M,CHF,EUR,"79928968",0.59620,0,0
"002",M,CHF,EUR,"79928969",0.59640,0,0
"002",M,CHF,EUR,"79928970",0.59700,0,0
"002",M,CHF,EUR,"79928971",0.59700,0,0
"002",M,CHF,EUR,"79928972",0.59830,0,0
"002",M,CHF,EUR,"79928974",0.59830,0,0
"002",M,CHF,EUR,"79928975",0.59870,0,0
"002",M,CHF,EUR,"79928976",0.60030,0,0
"002",M,CHF,EUR,"79928977",0.59980,0,0
"002",M,CHF,EUR,"79928978",0.59980,0,0
"002",M,CHF,EUR,"79928979",0.59840,0,0
"002",M,CHF,EUR,"79928980",0.59760,0,0
"002",M,CHF,EUR,"79928981",0.59680,0,0
"002",M,CHF,EUR,"79928982",0.59660,0,0
"002",M,CHF,EUR,"79928983",0.59590,0,0
"002",M,CHF,EUR,"79928984",0.59550,0,0
"002",M,CHF,EUR,"79928985",0.59550,0,0
"002",M,CHF,EUR,"79928986",0.59580,0,0
"002",M,CHF,EUR,"79928987",0.59700,0,0
"002",M,CHF,EUR,"79928989",0.60000,0,0
"002",M,CHF,EUR,"79928990",0.60040,0,0
"002",M,CHF,EUR,"79928991",0.60050,0,0
"002",M,CHF,EUR,"79928992",0.60050,0,0
"002",M,CHF,EUR,"79928994",0.60160,0,0
"002",M,CHF,EUR,"79928995",0.60090,0,0
"002",M,CHF,EUR,"79928996",0.60120,0,0
"002",M,CHF,EUR,"79928997",0.60180,0,0
"002",M,CHF,EUR,"79929073",0.60590,0,0
"002",M,CHF,EUR,"79929075",0.60540,0,0
"002",M,CHF,EUR,"79929076",0.60540,0,0
"002",M,CHF,EUR,"79929077",0.60590,0,0
"002",M,CHF,EUR,"79929081",0.60710,0,0
"002",M,CHF,EUR,"79929082",0.60610,0,0
"002",M,CHF,EUR,"79929086",0.60810,0,0
"002",M,CHF,EUR,"79929087",0.61010,0,0
"002",M,CHF,EUR,"79929088",0.61140,0,0
"002",M,CHF,EUR,"79929089",0.61130,0,0
"002",M,CHF,EUR,"79929090",0.61130,0,0
"002",M,CHF,EUR,"79929092",0.60820,0,0
"002",M,CHF,EUR,"79929098",0.60810,0,0
"002",M,CHF,EUR,"79929168",0.60960,0,0
"002",M,CHF,EUR,"79929169",0.61160,0,0
"002",M,CHF,EUR,"79929170",0.61050,0,0
"002",M,CHF,EUR,"79929171",0.60890,0,0
"002",M,CHF,EUR,"79929174",0.61080,0,0
"002",M,CHF,EUR,"79929175",0.61130,0,0
"002",M,CHF,EUR,"79929176",0.61430,0,0
"002",M,CHF,EUR,"79929177",0.61580,0,0
"002",M,CHF,EUR,"79929178",0.61460,0,0
"002",M,CHF,EUR,"79929182",0.61200,0,0
"002",M,CHF,EUR,"79929183",0.61020,0,0
"002",M,CHF,EUR,"79929184",0.60960,0,0
"002",M,CHF,EUR,"79929185",0.60950,0,0
"002",M,CHF,EUR,"79929186",0.60940,0,0
"002",M,CHF,EUR,"79929187",0.60940,0,0
"002",M,CHF,EUR,"79929188",0.61110,0,0
"002",M,CHF,EUR,"79929191",0.60860,0,0
"002",M,CHF,EUR,"79929192",0.61060,0,0
"002",M,CHF,EUR,"79929193",0.60990,0,0
"002",M,CHF,EUR,"79929194",0.60990,0,0
"002",M,CHF,EUR,"79929195",0.60670,0,0
"002",M,CHF,EUR,"79929197",0.60910,0,0
"002",M,CHF,EUR,"79929198",0.60630,0,0
"002",M,CHF,EUR,"79929268",0.60770,0,0
"002",M,CHF,EUR,"79929272",0.60180,0,0
"002",M,CHF,EUR,"79929273",0.60090,0,0
"002",M,CHF,EUR,"79929274",0.60070,0,0
"002",M,CHF,EUR,"79929278",0.60200,0,0
"002",M,CHF,EUR,"79929279",0.60300,0,0
"002",M,CHF,EUR,"79929283",0.60350,0,0
"002",M,CHF,EUR,"79929284",0.60350,0,0
"002",M,CHF,EUR,"79929285",0.60310,0,0
"002",M,CHF,EUR,"79929289",0.60290,0,0
"002",M,CHF,EUR,"79929590",0.61190,0,0
"002",M,CHF,EUR,"79929591",0.61190,0,0
"002",M,CHF,EUR,"79929592",0.61260,0,0
"002",M,CHF,EUR,"79929593",0.61320,0,0
"002",M,CHF,EUR,"79929594",0.61370,0,0
"002",M,CHF,EUR,"79929595",0.61490,0,0
"002",M,CHF,EUR,"79929596",0.61630,0,0
"002",M,CHF,EUR,"79929668",0.61600,0,0
"002",M,CHF,EUR,"79929669",0.61680,0,0
"002",M,CHF,EUR,"79929670",0.61810,0,0
"002",M,CHF,EUR,"79929675",0.61790,0,0
"002",M,CHF,EUR,"79929677",0.61930,0,0
"002",M,CHF,EUR,"79929679",0.62150,0,0
"002",M,CHF,EUR,"79929682",0.62170,0,0
"002",M,CHF,EUR,"79929684",0.62270,0,0
"002",M,CHF,EUR,"79929685",0.61990,0,0
"002",M,CHF,EUR,"79929686",0.61830,0,0
"002",M,CHF,EUR,"79929697",0.62050,0,0
"002",M,CHF,EUR,"79929775",0.61530,0,0
"002",M,CHF,EUR,"79929894",0.61980,0,0
"002",M,CHF,EUR,"79929898",0.62150,0,0
"002",M,GBP,EUR,"79929169",1.47430,0,0
"002",M,GBP,EUR,"79929388",1.47430,0,0
"002",M,GBP,EUR,"79929389",1.47430,0,0
"002",M,GBP,EUR,"79929576",1.47430,0,0
"002",M,GBP,EUR,"79929577",1.47430,0,0
"002",M,GBP,EUR,"79929687",1.47430,0,0
"002",M,GBP,EUR,"79929688",1.47430,0,0
"002",M,GBP,EUR,"79929792",1.51800,0,0
"002",M,GBP,EUR,"79929794",1.51800,0,0
"002",M,GBP,EUR,"79929795",1.51800,0,0
"002",M,GBP,EUR,"79929870",1.51800,0,0
"002",M,GBP,EUR,"79929871",1.51800,0,0
"002",M,GBP,EUR,"79929873",1.51800,0,0
"002",M,GBP,EUR,"79899469",1.17810,0,0
"002",M,GBP,EUR,"79918796",1.17810,0,0
"002",M,GBP,EUR,"79899676",1.11120,0,0
"002",MCA,USD,EUR,"79929086",0.72130,0,0
"002",MCA,USD,EUR,"79929087",0.72420,0,0
"002",MCA,USD,EUR,"79929088",0.72540,0,0
"002",MCA,USD,EUR,"79929089",0.72660,0,0
"002",MCA,USD,EUR,"79929090",0.72660,0,0
"002",MCA,USD,EUR,"79929092",0.73210,0,0
"002",MCA,USD,EUR,"79929098",0.73230,0,0
"002",MCA,USD,EUR,"79929168",0.73280,0,0
"002",MCA,USD,EUR,"79929170",0.73320,0,0
"002",MCA,USD,EUR,"79929171",0.73200,0,0
"002",MCA,USD,EUR,"79929174",0.73550,0,0
"002",MCA,USD,EUR,"79929175",0.73770,0,0
"002",MCA,USD,EUR,"79929176",0.74140,0,0
"002",MCA,USD,EUR,"79929177",0.74190,0,0
"002",MCA,USD,EUR,"79929178",0.74150,0,0
"002",MCA,USD,EUR,"79929182",0.74540,0,0
"002",MCA,USD,EUR,"79929184",0.73580,0,0
"002",MCA,USD,EUR,"79929185",0.73180,0,0
"002",MCA,USD,EUR,"79929186",0.73050,0,0
"002",MCA,USD,EUR,"79929187",0.73050,0,0
"002",MCA,USD,EUR,"79929188",0.73120,0,0
"002",MCA,USD,EUR,"79929189",0.72700,0,0
"002",MCA,USD,EUR,"79929191",0.72530,0,0
"002",MCA,USD,EUR,"79929192",0.72420,0,0
"002",MCA,USD,EUR,"79929193",0.72630,0,0
"002",MCA,USD,EUR,"79929194",0.72630,0,0
"002",MCA,USD,EUR,"79929195",0.72880,0,0
"002",MCA,USD,EUR,"79929197",0.73170,0,0
"002",MCA,USD,EUR,"79929198",0.72970,0,0
"002",MCA,USD,EUR,"79929268",0.73240,0,0
"002",MCA,USD,EUR,"79929272",0.72880,0,0
"002",MCA,USD,EUR,"79929273",0.72620,0,0
"002",MCA,USD,EUR,"79929274",0.72350,0,0
"002",MCA,USD,EUR,"79929275",0.72350,0,0
"002",MCA,USD,EUR,"79929276",0.72350,0,0
"002",MCA,USD,EUR,"79929277",0.72350,0,0
"002",MCA,USD,EUR,"79929278",0.72440,0,0
"002",MCA,USD,EUR,"79929279",0.72430,0,0
"002",MCA,USD,EUR,"79929280",0.72470,0,0
"002",MCA,USD,EUR,"79929283",0.72580,0,0
"002",MCA,USD,EUR,"79929284",0.72580,0,0
"002",MCA,USD,EUR,"79929285",0.72550,0,0
"002",MCA,USD,EUR,"79929286",0.72640,0,0
"002",MCA,USD,EUR,"79929287",0.72720,0,0
"002",MCA,USD,EUR,"79929289",0.73400,0,0
"002",MCA,USD,EUR,"79929290",0.73410,0,0
"002",MCA,USD,EUR,"79929291",0.73410,0,0
"002",MCA,USD,EUR,"79929292",0.73520,0,0
"002",MCA,USD,EUR,"79929297",0.73880,0,0
"002",MCA,USD,EUR,"79929298",0.73880,0,0
"002",MCA,USD,EUR,"79929370",0.74300,0,0
"002",MCA,USD,EUR,"79929371",0.74400,0,0
"002",MCA,USD,EUR,"79929372",0.74290,0,0
"002",MCA,USD,EUR,"79929373",0.74300,0,0
"002",MCA,USD,EUR,"79929376",0.74580,0,0
"002",MCA,USD,EUR,"79929377",0.74670,0,0
"002",MCA,USD,EUR,"79929379",0.74550,0,0
"002",MCA,USD,EUR,"79929380",0.74620,0,0
"002",MCA,USD,EUR,"79929381",0.74720,0,0
"002",MCA,USD,EUR,"79929382",0.74720,0,0
"002",MCA,USD,EUR,"79929383",0.75020,0,0
"002",MCA,USD,EUR,"79929385",0.75220,0,0
"002",MCA,USD,EUR,"79929386",0.74940,0,0
"002",MCA,USD,EUR,"79929387",0.74900,0,0
"002",MCA,USD,EUR,"79929391",0.74180,0,0
"002",MCA,USD,EUR,"79929392",0.73990,0,0
"002",MCA,USD,EUR,"79929393",0.74030,0,0
"002",MCA,USD,EUR,"79929397",0.74390,0,0
"002",MCA,USD,EUR,"79929469",0.74290,0,0
"002",MCA,USD,EUR,"79929471",0.74430,0,0
"002",MCA,USD,EUR,"79929472",0.74430,0,0
"002",MCA,USD,EUR,"79929473",0.74430,0,0
"002",MCA,USD,EUR,"79929476",0.74310,0,0
"002",MCA,USD,EUR,"79929477",0.74140,0,0
"002",MCA,USD,EUR,"79929478",0.74050,0,0
"002",MCA,USD,EUR,"79929479",0.74060,0,0
"002",MCA,USD,EUR,"79929481",0.74000,0,0
"002",MCA,USD,EUR,"79929483",0.73780,0,0
"002",MCA,USD,EUR,"79929484",0.73850,0,0
"002",MCA,USD,EUR,"79929485",0.73960,0,0
"002",MCA,USD,EUR,"79929486",0.73970,0,0
"002",MCA,USD,EUR,"79929487",0.74130,0,0
"002",MCA,USD,EUR,"79929488",0.73950,0,0
"002",MCA,USD,EUR,"79929491",0.73500,0,0
"002",MCA,USD,EUR,"79929494",0.73720,0,0
"002",MCA,USD,EUR,"79929498",0.73360,0,0
"002",MCA,USD,EUR,"79929569",0.73270,0,0
"002",MCA,USD,EUR,"79929570",0.73270,0,0
"002",MCA,USD,EUR,"79929571",0.73440,0,0
"002",MCA,USD,EUR,"79929572",0.73390,0,0
"002",MCA,USD,EUR,"79929573",0.73310,0,0
"002",MCA,USD,EUR,"79929574",0.73620,0,0
"002",MCA,USD,EUR,"79929575",0.73650,0,0
"002",MCA,USD,EUR,"79929579",0.73550,0,0
"002",MCA,USD,EUR,"79929580",0.73620,0,0
"002",MCA,USD,EUR,"79929582",0.73780,0,0
"002",MCA,USD,EUR,"79929583",0.73950,0,0
"002",MCA,USD,EUR,"79929584",0.73950,0,0
"002",MCA,USD,EUR,"79929585",0.73990,0,0
"002",MCA,USD,EUR,"79929586",0.74300,0,0
"002",MCA,USD,EUR,"79929587",0.74480,0,0
"002",MCA,USD,EUR,"79929588",0.74580,0,0
"002",MCA,USD,EUR,"79929589",0.74830,0,0
"002",MCA,USD,EUR,"79929590",0.74770,0,0
"002",MCA,USD,EUR,"79929591",0.74770,0,0
"002",MCA,USD,EUR,"79929592",0.74590,0,0
"002",MCA,USD,EUR,"79929593",0.74710,0,0
"002",MCA,USD,EUR,"79929594",0.74920,0,0
"002",MCA,USD,EUR,"79929595",0.74840,0,0
"002",MCA,USD,EUR,"79929596",0.74850,0,0
"002",MCA,USD,EUR,"79929668",0.75000,0,0
"002",MCA,USD,EUR,"79929669",0.75040,0,0
"002",MCA,USD,EUR,"79929670",0.74930,0,0
"002",MCA,USD,EUR,"79929673",0.75310,0,0
"002",MCA,USD,EUR,"79929674",0.75310,0,0
"002",MCA,USD,EUR,"79929675",0.75090,0,0
"002",MCA,USD,EUR,"79929676",0.74800,0,0
"002",MCA,USD,EUR,"79929677",0.75110,0,0
"002",MCA,USD,EUR,"79929679",0.75170,0,0
"002",MCA,USD,EUR,"79929680",0.75120,0,0
"002",MCA,USD,EUR,"79929681",0.75120,0,0
"002",MCA,USD,EUR,"79929682",0.75200,0,0
"002",MCA,USD,EUR,"79929684",0.75750,0,0
"002",MCA,USD,EUR,"79929685",0.75830,0,0
"002",MCA,USD,EUR,"79929686",0.76080,0,0
"002",MCA,USD,EUR,"79929689",0.76130,0,0
"002",MCA,USD,EUR,"79929690",0.76000,0,0
"002",MCA,USD,EUR,"79929691",0.76150,0,0
"002",MCA,USD,EUR,"79929692",0.76310,0,0
"002",MCA,USD,EUR,"79929693",0.76130,0,0
"002",MCA,USD,EUR,"79929694",0.75850,0,0
"002",MCA,USD,EUR,"79929695",0.75820,0,0
"002",MCA,USD,EUR,"79929697",0.75670,0,0
"002",MCA,USD,EUR,"79929772",0.75920,0,0
"002",MCA,USD,EUR,"79929773",0.75980,0,0
"002",MCA,USD,EUR,"79929774",0.75980,0,0
"002",MCA,USD,EUR,"79929775",0.76150,0,0
"002",MCA,USD,EUR,"79929776",0.76220,0,0
"002",MCA,USD,EUR,"79929778",0.76020,0,0
"002",MCA,USD,EUR,"79929779",0.76070,0,0
"002",MCA,USD,EUR,"79929780",0.76140,0,0
"002",MCA,USD,EUR,"79929781",0.76140,0,0
"002",MCA,USD,EUR,"79929782",0.76160,0,0
"002",MCA,USD,EUR,"79929783",0.76130,0,0
"002",MCA,USD,EUR,"79929784",0.76510,0,0
"002",MCA,USD,EUR,"79929785",0.76990,0,0
"002",MCA,USD,EUR,"79929786",0.76980,0,0
"002",MCA,USD,EUR,"79929787",0.76900,0,0
"002",MCA,USD,EUR,"79929788",0.76900,0,0
"002",MCA,USD,EUR,"79929789",0.76810,0,0
"002",MCA,USD,EUR,"79929791",0.76980,0,0
"002",MCA,USD,EUR,"79929796",0.76880,0,0
"002",MCA,USD,EUR,"79929797",0.76780,0,0
"002",MCA,USD,EUR,"79929798",0.77130,0,0
"002",MCA,USD,EUR,"79929868",0.77160,0,0
"002",MCA,USD,EUR,"79929876",0.77170,0,0
"002",MCA,USD,EUR,"79929877",0.77210,0,0
"002",MCA,USD,EUR,"79929878",0.77200,0,0
"002",MCA,USD,EUR,"79929879",0.77120,0,0
"002",MCA,USD,EUR,"79929881",0.77370,0,0
"002",MCA,USD,EUR,"79929882",0.77270,0,0
"002",MCA,USD,EUR,"79929883",0.77320,0,0
"002",MCA,USD,EUR,"79929886",0.77490,0,0
"002",MCA,USD,EUR,"79929889",0.76780,0,0
"002",MCA,USD,EUR,"79929894",0.76130,0,0
"002",MCA,USD,EUR,"79929896",0.75470,0,0
"002",MCA,USD,EUR,"79929893",0.00000,0,0
"002",MCA,USD,EUR,"79898896",0.71610,0,0
"002",MCA,USD,EUR,"79898897",0.71710,0,0
"002",MCA,USD,EUR,"79898898",0.71720,0,0
"002",MCA,USD,EUR,"79898968",0.71730,0,0
"002",MCA,USD,EUR,"79898969",0.71980,0,0
"002",MCA,USD,EUR,"79898970",0.72080,0,0
"002",MCA,USD,EUR,"79898971",0.72500,0,0
"002",MCA,USD,EUR,"79898972",0.71910,0,0
"002",MCA,USD,EUR,"79898973",0.71360,0,0
"002",MCA,USD,EUR,"79898974",0.71670,0,0
"002",MCA,GBP,EUR,"79899593",1.13210,0,0
"002",MCA,GBP,EUR,"79899594",1.12750,0,0
"002",MCA,GBP,EUR,"79899595",1.12720,0,0
"002",MCA,GBP,EUR,"79899596",1.12590,0,0
"002",MCA,GBP,EUR,"79899597",1.12750,0,0
"002",MCA,GBP,EUR,"79899598",1.12360,0,0
"002",MCA,GBP,EUR,"79899668",1.12040,0,0
"002",MCA,GBP,EUR,"79899669",1.11240,0,0
"002",MCA,GBP,EUR,"79899670",1.11140,0,0
"002",MCA,GBP,EUR,"79899671",1.11160,0,0
"002",MCA,GBP,EUR,"79899672",1.11180,0,0
"002",MCA,GBP,EUR,"79899673",1.11770,0,0
"002",MCA,GBP,EUR,"79899674",1.11750,0,0
"002",MCA,GBP,EUR,"79899675",1.11300,0,0
"002",MCA,GBP,EUR,"79899677",1.11030,0,0
"002",MCA,GBP,EUR,"79899678",1.11000,0,0
"002",MCA,GBP,EUR,"79899679",1.11610,0,0
"002",MCA,GBP,EUR,"79899680",1.11910,0,0
"002",MCA,GBP,EUR,"79899681",1.11210,0,0
"002",MCA,GBP,EUR,"79899682",1.10360,0,0
"002",MCA,GBP,EUR,"79899683",1.10070,0,0
"002",MCA,GBP,EUR,"79899684",1.10470,0,0
"002",MCA,GBP,EUR,"79899685",1.10490,0,0
"002",MCA,GBP,EUR,"79899686",1.10140,0,0
"002",MCA,GBP,EUR,"79899687",1.10010,0,0
"002",MCA,GBP,EUR,"79899688",1.09790,0,0
"002",MCA,GBP,EUR,"79899690",1.10770,0,0
"002",MCA,GBP,EUR,"79899695",1.10250,0,0
"002",MCA,GBP,EUR,"79899696",1.10280,0,0
"002",MCA,GBP,EUR,"79899697",1.10740,0,0
"002",MCA,GBP,EUR,"79899771",1.11860,0,0
"002",MCA,GBP,EUR,"79899773",1.13240,0,0
"002",MCA,GBP,EUR,"79899774",1.13930,0,0
"002",MCA,GBP,EUR,"79899776",1.13770,0,0
"002",MCA,GBP,EUR,"79899778",1.13730,0,0
"002",MCA,GBP,EUR,"79899779",1.14040,0,0
"002",MCA,GBP,EUR,"79899780",1.14970,0,0
"002",MCA,GBP,EUR,"79899781",1.14980,0,0
"002",MCA,GBP,EUR,"79899782",1.14840,0,0
"002",MCA,GBP,EUR,"79899787",1.13830,0,0
"002",MCA,GBP,EUR,"79899788",1.13800,0,0
"002",MCA,GBP,EUR,"79899789",1.13880,0,0
"002",MCA,GBP,EUR,"79899791",1.14530,0,0
"002",MCA,GBP,EUR,"79899792",1.14560,0,0
"002",MCA,GBP,EUR,"79899794",1.14540,0,0
"002",MCA,GBP,EUR,"79899795",1.14450,0,0
"002",MCA,GBP,EUR,"79899796",1.14470,0,0
"002",MCA,GBP,EUR,"79899797",1.14710,0,0
"002",MCA,GBP,EUR,"79899798",1.15300,0,0
"002",MCA,GBP,EUR,"79899868",1.15330,0,0
"002",MCA,GBP,EUR,"79899869",1.15540,0,0
"002",MCA,GBP,EUR,"79899870",1.15650,0,0
"002",MCA,GBP,EUR,"79899872",1.14780,0,0
"002",MCA,GBP,EUR,"79899873",1.14130,0,0
"002",MCA,GBP,EUR,"79899874",1.13970,0,0
"002",MCA,GBP,EUR,"79899876",1.14540,0,0
"002",MCA,GBP,EUR,"79899877",1.15190,0,0
"002",MCA,GBP,EUR,"79899878",1.14950,0,0
"002",MCA,GBP,EUR,"79899880",1.13490,0,0
"002",MCA,GBP,EUR,"79899881",1.13130,0,0
"002",MCA,GBP,EUR,"79899882",1.13120,0,0
"002",MCA,GBP,EUR,"79899883",1.13090,0,0
"002",MCA,GBP,EUR,"79899884",1.12300,0,0
"002",MCA,GBP,EUR,"79899885",1.11870,0,0
"002",MCA,GBP,EUR,"79899886",1.11240,0,0
"002",MCA,GBP,EUR,"79899888",1.11310,0,0
"002",MCA,GBP,EUR,"79899889",1.11320,0,0
"002",MCA,GBP,EUR,"79899891",1.11140,0,0
"002",MCA,GBP,EUR,"79899892",1.11330,0,0
"002",MCA,GBP,EUR,"79899893",1.11390,0,0
"002",MCA,GBP,EUR,"79899895",1.12890,0,0
"002",MCA,GBP,EUR,"79899897",1.12880,0,0
"002",MCA,GBP,EUR,"79899898",-1.12900,0,0
"002",MCA,GBP,EUR,"79908769",1.11130,0,0
"002",MCA,GBP,EUR,"79908770",1.11050,0,0
"002",MCA,GBP,EUR,"79908771",1.10940,0,0
"002",MCA,GBP,EUR,"79908772",1.11160,0,0
"002",MCA,GBP,EUR,"79908773",1.11040,0,0
"002",MCA,GBP,EUR,"79908774",1.11240,0,0
"002",MCA,GBP,EUR,"79908775",1.11770,0,0
"002",MCA,GBP,EUR,"79908776",1.12190,0,0
"002",MCA,GBP,EUR,"79908777",1.12500,0,0
"002",MCA,GBP,EUR,"79908778",1.12770,0,0
"002",MCA,GBP,EUR,"79908782",1.12070,0,0
"002",MCA,GBP,EUR,"79908783",1.11530,0,0
"002",MCA,GBP,EUR,"79908795",1.10250,0,0
"002",MCA,GBP,EUR,"79908797",1.09760,0,0
"002",MCA,GBP,EUR,"79908871",1.09980,0,0
"002",MCA,GBP,EUR,"79908872",1.10120,0,0
"002",MCA,GBP,EUR,"79908873",1.10830,0,0
"002",MCA,GBP,EUR,"79908878",1.11370,0,0
"002",MCA,GBP,EUR,"79908880",1.12560,0,0
"002",MCA,GBP,EUR,"79908882",1.11870,0,0
"002",MCA,GBP,EUR,"79908885",1.11860,0,0
"002",MCA,GBP,EUR,"79908892",1.11610,0,0
"002",MCA,GBP,EUR,"79908894",1.11660,0,0
"002",MCA,GBP,EUR,"79908896",1.11150,0,0
"002",MCA,GBP,EUR,"79908972",1.08820,0,0
"002",MCA,GBP,EUR,"79908974",1.08780,0,0
"002",MCA,GBP,EUR,"79908976",1.10620,0,0
"002",MCA,GBP,EUR,"79908978",1.09660,0,0
"002",MCA,GBP,EUR,"79908979",1.09530,0,0
"002",MCA,GBP,EUR,"79908982",1.09520,0,0
"002",MCA,GBP,EUR,"79908983",1.08190,0,0
"002",MCA,GBP,EUR,"79908989",1.08380,0,0
"002",MCA,GBP,EUR,"79908990",1.08660,0,0
"002",MCA,GBP,EUR,"79908993",1.09090,0,0
"002",MCA,GBP,EUR,"79908994",1.09440,0,0
"002",MCA,GBP,EUR,"79908995",1.09460,0,0
"002",MCA,GBP,EUR,"79908998",1.09550,0,0
"002",MCA,GBP,EUR,"79909069",1.09120,0,0
"002",MCA,GBP,EUR,"79909071",1.08660,0,0
"002",MCA,GBP,EUR,"79909075",1.10870,0,0
"002",MCA,GBP,EUR,"79909078",1.10650,0,0
"002",MCA,GBP,EUR,"79909079",1.10660,0,0
"002",MCA,GBP,EUR,"79909080",1.11110,0,0
"002",MCA,GBP,EUR,"79909082",1.12270,0,0
"002",MCA,GBP,EUR,"79909083",1.13160,0,0
"002",MCA,GBP,EUR,"79909090",1.14060,0,0
"002",MCA,GBP,EUR,"79909092",1.14740,0,0
"002",MCA,GBP,EUR,"79909093",1.14740,0,0
"002",MCA,GBP,EUR,"79909094",1.14610,0,0
"002",MCA,GBP,EUR,"79909095",1.14280,0,0
"002",MCA,GBP,EUR,"79909096",1.13830,0,0
"002",MCA,GBP,EUR,"79909171",1.13730,0,0
"002",MCA,GBP,EUR,"79909177",1.15510,0,0
"002",MCA,GBP,EUR,"79909178",1.16070,0,0
"002",MCA,GBP,EUR,"79909181",1.16080,0,0
"002",MCA,GBP,EUR,"79909182",1.16540,0,0
"002",MCA,GBP,EUR,"79909183",1.16540,0,0
"002",MCA,GBP,EUR,"79909184",1.16140,0,0
"002",MCA,GBP,EUR,"79909185",1.16150,0,0
"002",MCA,GBP,EUR,"79909187",1.16510,0,0
"002",MCA,GBP,EUR,"79909191",1.17030,0,0
"002",MCA,GBP,EUR,"79909192",1.17580,0,0
"002",MCA,GBP,EUR,"79909194",1.17650,0,0
"002",MCA,GBP,EUR,"79909196",1.17300,0,0
"002",MCA,GBP,EUR,"79909197",1.17300,0,0
"002",MCA,GBP,EUR,"79909198",1.17150,0,0
"002",MCA,GBP,EUR,"79909268",1.17000,0,0
"002",MCA,GBP,EUR,"79909269",1.16170,0,0
"002",MCA,GBP,EUR,"79909270",1.15850,0,0
"002",MCA,GBP,EUR,"79909271",1.15700,0,0
"002",MCA,GBP,EUR,"79909272",1.15690,0,0
"002",MCA,GBP,EUR,"79909273",1.15680,0,0
"002",MCA,GBP,EUR,"79909274",1.16030,0,0
"002",MCA,GBP,EUR,"79909276",1.15570,0,0
"002",MCA,GBP,EUR,"79909278",1.15990,0,0
"002",MCA,GBP,EUR,"79909280",1.15900,0,0
"002",MCA,GBP,EUR,"79909283",1.16630,0,0
"002",MCA,GBP,EUR,"79909285",1.16200,0,0
"002",MCA,GBP,EUR,"79909286",1.16400,0,0
"002",MCA,GBP,EUR,"79909287",1.16400,0,0
"002",MCA,GBP,EUR,"79909289",1.15990,0,0
"002",MCA,GBP,EUR,"79909292",1.16390,0,0
"002",MCA,GBP,EUR,"79909369",1.17600,0,0
"002",MCA,GBP,EUR,"79909370",1.17620,0,0
"002",MCA,GBP,EUR,"79909371",1.17620,0,0
"002",MCA,GBP,EUR,"79909372",1.17170,0,0
"002",MCA,GBP,EUR,"79909373",1.17340,0,0
"002",MCA,GBP,EUR,"79909375",1.17180,0,0
"002",MCA,GBP,EUR,"79909376",1.18370,0,0
"002",MCA,GBP,EUR,"79909381",1.17920,0,0
"002",MCA,GBP,EUR,"79909382",1.18240,0,0
"002",MCA,GBP,EUR,"79909384",1.17390,0,0
"002",MCA,GBP,EUR,"79909386",1.17430,0,0
